Neighborhood,Neighborhood Latitude,Neighborhood Longitude,ID,Venue,Venue Latitude,Venue Longitude,Category
Toa Payoh,1.3343,103.8563,50321a1ce4b0b50410afbb76,Cafe 5 Western Food,1.3333875054591726,103.85997277856556,Café
Toa Payoh,1.3343,103.8563,4e12a66c52b1655efa50df95,mariam food corner,1.334732,103.851967,Coffee Shop
Toa Payoh,1.3343,103.8563,4e41bda0e4cd0432513055df,Lucky Vegetarian Food,1.3304709754182065,103.85805334721225,Vegetarian / Vegan Restaurant
Toa Payoh,1.3343,103.8563,4c139f687f7f2d7ffc52df68,Newsun Food Corner,1.3389729318334225,103.85544885239165,Indian Restaurant
Toa Payoh,1.3343,103.8563,5dbbb0daef9ef000089ee43e,Al Brothers Indian Muslim Food,1.3345871,103.8517,Indian Restaurant
Toa Payoh,1.3343,103.8563,521c45cf11d247f22a84d18e,KNS Indian Muslim Food,1.3347713515942066,103.85179698169019,Indian Restaurant
Toa Payoh,1.3343,103.8563,4f3547afe4b058a1081e007b,East Food,1.337764,103.852869,College Cafeteria
Toa Payoh,1.3343,103.8563,4f355d7ae4b013ba9de26999,Yummy Food,1.338001,103.853126,Australian Restaurant
Toa Payoh,1.3343,103.8563,4d0777de9d33a143cc05cc78,Long Heng Huat Food & Beverages,1.338786,103.855159,Coffee Shop
Toa Payoh,1.3343,103.8563,4d7c55626152b60ccbbd9026,春园鸡饭 @ Kim Keat Palm Food Centre,1.3390112061640898,103.85599805693329,Food Truck
Toa Payoh,1.3343,103.8563,4e3e17b2d164b52911b6cb3a,Bismillah Muslim Food,1.337864,103.852191,Food
Toa Payoh,1.3343,103.8563,4ba5ca56f964a5206e2239e3,Toa Payoh Vista Market,1.3348084455016795,103.85197645437357,Food Court
Tuas,1.2949,103.6305,4d254f5719ff370489f60c70,shi fu foodcourt,1.2950681563221906,103.62682158834482,Food Court
Tuas,1.2949,103.6305,4cd0d4699d87224b46b7573b,Tuas South St 5,1.2943005106502852,103.62609998875021,Food Court
Western Water Catchment,1.3472,103.6825,4b454709f964a520bd0926e3,Food Connection,1.347157057345454,103.68014836095627,Food Court
Western Water Catchment,1.3472,103.6825,59cde8a1d1a4022c64ea91e4,North Spine Food Court,1.3470617733550625,103.680152538604,Food Court
Western Water Catchment,1.3472,103.6825,4b226115f964a520244624e3,"Food Canopy, NTU Canteen 1",1.346678665539574,103.68591772797146,College Cafeteria
Western Water Catchment,1.3472,103.6825,4e237930ae6015b212baeccc,NTU A.R.T Food & Beverages,1.348407858994471,103.68571023059879,College Cafeteria
Western Water Catchment,1.3472,103.6825,5076ade4e4b049867a97793a,"Vänner | Food, Drinks, Songs & Friends",1.344200077544077,103.67993120508552,Restaurant
Woodlands,1.4382,103.789,4fc990a2e4b02b2b991d2cd8,Food Republic,1.4359407882871307,103.78629961105601,Food Court
Woodlands,1.4382,103.789,4e71a31d62e116e945607591,Broadway Food Centre,1.4424858662603033,103.79091019576435,Food Court
Woodlands,1.4382,103.789,4bfcace2bf6576b0cc42acb8,Fair Inn Food Place,1.4415803922051869,103.78689968677575,Food Court
Woodlands,1.4382,103.789,4cbe836419ceb1f77b1b1ecd,Xin-Yang Thai Food,1.4424440604541224,103.79073755576675,Thai Restaurant
Woodlands,1.4382,103.789,4d5c28dc1e43236a61d81683,Neighbourhood Food,1.436627,103.789241,Asian Restaurant
Woodlands,1.4382,103.789,4dc0552d43a147cd6ed6a07e,Grand City Food Court,1.436548,103.789174,Other Nightlife
Woodlands,1.4382,103.789,4edadfc54901c8be1e344d97,Food Time!,1.4356700285770843,103.78628698900235,Chinese Restaurant
Woodlands,1.4382,103.789,58bf9407d0bb3e5384abb208,Nur Malay Food Stall,1.4399164,103.79088,Asian Restaurant
Woodlands,1.4382,103.789,4e804d02f5b98e58906abeee,Woodland Neighbour Food Coffee Shop,1.4382016847744856,103.78588772068511,Coffee Shop
Woodlands,1.4382,103.789,4e3d22451495bf24a5d641a9,Dong Dae Mun Seoul Street Food,1.436505001753869,103.78653287887573,Korean Restaurant
Woodlands,1.4382,103.789,52289ccd498ed862ef89f0a9,Bagus Food Court,1.4363548452500752,103.7863826751709,Food Court
Woodlands,1.4382,103.789,5084f8bbe4b03eedbfa335c8,miso japanese food @ food juntion sembawang shopping centre,1.4357016813394166,103.78660075433798,Cuban Restaurant
Woodlands,1.4382,103.789,4c33c972452620a18534240f,Fair Inn Food place,1.441539,103.786921,Food Court
Woodlands,1.4382,103.789,4c8a305da92fa093dbd58ebf,806 Char Kway Teow @ Fair Inn Food Place,1.441471,103.786895,Asian Restaurant
Woodlands,1.4382,103.789,4c8cb4b5c37a6dcb6d97f97a,Seafood @ Fair Inn Food Place,1.441411,103.786939,Asian Restaurant
Woodlands,1.4382,103.789,4e8d8dfa0aaf0656e449724e,A1 Porridge @ Mega Food Mall,1.4348278,103.7865672,Chinese Restaurant
Woodlands,1.4382,103.789,4dd10d2a7d8b975f190c19a9,Xin Yang Thai Food,1.4426280235443236,103.7910010176566,Food Court
Woodlands,1.4382,103.789,4fdffae0e4b01c7416bf2809,Lam's Abalone Noodle,1.4358829247453209,103.78601553471526,Chinese Restaurant
Woodlands,1.4382,103.789,4d36dfda00946ea8c28284ec,Level 5 Foodcourt,1.435505991383153,103.7855390305648,Restaurant
Yishun,1.4304,103.8354,4d2934d0888af04d8553cdaf,S11 Food House,1.4295238525090999,103.83419304793682,Food Court
Yishun,1.4304,103.8354,5a4c52ea898bdc169ad59810,Feng Food,1.4280747713669302,103.83622884750365,Taiwanese Restaurant
Yishun,1.4304,103.8354,4ccfef693e63721efbcc9acc,Yishun 81 Food Court,1.4280808263904579,103.83757979240737,Food Court
Yishun,1.4304,103.8354,4bb19f90f964a520749c3ce3,The Food Mall,1.4294492569546504,103.83561622994786,Food Court
Yishun,1.4304,103.8354,51cd3dea498e8a52cc0b0eae,Heidian 黑惦 The•Food•Market,1.4284252386274623,103.83314849359144,Coffee Shop
Yishun,1.4304,103.8354,4f66c395e4b0bca464579b89,Haji  S.M.Hatheem Family Food,1.4294751296414752,103.8354581855192,Indian Restaurant
Yishun,1.4304,103.8354,4ccd62c7063a721e5968949a,Dong Dae Mun Seoul Street Food,1.4293067010123033,103.83521476025095,Korean Restaurant
Yishun,1.4304,103.8354,5631e3ed498e1f16cc58dfa2,ma la xiang guo @northpoint food court,1.429588,103.83623,Food Court
Yishun,1.4304,103.8354,4f5aefa1e4b0cfc5e05f2d83,Ishimura Japanese Food Court,1.4295120593938695,103.83400896245719,Japanese Restaurant
Yishun,1.4304,103.8354,4ca72877a6e08cfa3d788194,"Japanese Cuisine @The Food Mall, Northpoint",1.4288840123577164,103.83649982415929,Japanese Restaurant
Yishun,1.4304,103.8354,4e4b93057d8b6016b189b41a,Anni's Place~smell of malay food,1.4271018505096436,103.83403015136719,Food
Yishun,1.4304,103.8354,4d71b5d70d0ca1439da39c83,K1 Food Court @ Yishun Central,1.4272120062103764,103.833326,Chinese Restaurant
Yishun,1.4304,103.8354,50371d77e4b047310c1f8471,Best Cafe Group Pte Ltd Indian Muslim Food,1.4344485180675033,103.83632999122659,Indian Restaurant
Yishun,1.4304,103.8354,4e6a311e227162c38e507ab0,Western Food @ 369 Sembawang,1.4342092330188747,103.8323503003807,Spanish Restaurant
Yishun,1.4304,103.8354,51aec391498e48ffb8a6bb17,Minado Food Stall,1.425201654434204,103.8342056274414,Coffee Shop
Yishun,1.4304,103.8354,4d68ce364c463704982299b3,Foodcourt@NP,1.429495,103.835675,Diner
Yishun,1.4304,103.8354,4f1fe1c9e4b00ee750ef65aa,Northpoint Foodcourt @WESTERN DELIGHT,1.4296166904248409,103.83563933949074,Asian Restaurant
Yishun,1.4304,103.8354,4fe40057e4b056dc1b781dd4,Kopitiam,1.4286307576498956,103.83638660218053,Food Court
Yishun,1.4304,103.8354,4ebfa3dd7ee54e4cd29d40b7,The Foodmall @ NP,1.4282004715659364,103.8344391989375,Food Court
Yishun,1.4304,103.8354,50cdbaa2e4b03ff34367b8fd,Fragrance Foodstuff Pte Ltd,1.42906,103.83526,BBQ Joint
Yishun,1.4304,103.8354,4cc80df4caa5a1cd19109be7,Chicken Rice Stall @Northpoint FoodCourt,1.4294108175151834,103.83613185307382,Food Court
Yishun,1.4304,103.8354,4dde51191f6e03694740395f,Foodie's Fav Place,1.4276852840967935,103.83421275851457,Food
Yishun,1.4304,103.8354,4e48e905a809fb2fa40aa9c3,Japanese Foodcourt At Northpoint,1.4292989479880869,103.83660172402097,Japanese Restaurant
Yishun,1.4304,103.8354,5056de9de4b01ef823094b69,The Foodie Paradise Lalala~,1.4323930704735792,103.84034942765292,Tea Room
Yishun,1.4304,103.8354,57ca6a12498e30e7b34d0f81,Green Lane Vegetarian 绿园素食,1.434288840333203,103.83205593243936,Vegetarian / Vegan Restaurant
Yishun,1.4304,103.8354,4cbc46b890c9a143390d9ad6,Newtown Foodcourt,1.429214788672295,103.83165400801307,Food Court
